timestamp,id,extended_id,RX,remote_frame,error_frame,dlc,rotor_count_hex,rotor_speed_hex,current_hex
1678405865.6852374,0x201,0,1,0,0,8,1554,FFAF,FF9A
1678405865.6860101,0x201,0,1,0,0,8,1548,FFB3,FF73
1678405865.6869226,0x201,0,1,0,0,8,1543,FFBA,FF7F
1678405865.6878421,0x201,0,1,0,0,8,153B,FFC1,FF9E
1678405865.6891093,0x201,0,1,0,0,8,1533,FFC9,FF70
1678405865.6898704,0x201,0,1,0,0,8,152F,FFD0,FF70
1678405865.6911526,0x201,0,1,0,0,8,152B,FFDB,FF5A
1678405865.691899,0x201,0,1,0,0,8,1529,FFDF,FFA2
1678405865.692862,0x201,0,1,0,0,8,1527,FFEA,FF84
1678405865.6937904,0x201,0,1,0,0,8,1526,FFF1,FFA3
1678405865.6950438,0x201,0,1,0,0,8,1525,FFF5,FF70
1678405865.695831,0x201,0,1,0,0,8,1526,FFF8,FF83
1678405865.6967862,0x201,0,1,0,0,8,1528,0003,FF70
1678405865.6980584,0x201,0,1,0,0,8,152A,000A,FF70
1678405865.6987991,0x201,0,1,0,0,8,152C,000E,FF85
1678405865.700087,0x201,0,1,0,0,8,152E,000E,FEAF
1678405865.7008433,0x201,0,1,0,0,8,152F,000A,FEAF
1678405865.7017987,0x201,0,1,0,0,8,152F,0007,FE66
1678405865.7026522,0x201,0,1,0,0,8,152E,0000,FE4F
1678405865.703957,0x201,0,1,0,0,8,152B,FFFC,FDD6
1678405865.7047508,0x201,0,1,0,0,8,1527,FFF1,FDD7
1678405865.7056756,0x201,0,1,0,0,8,151F,FFDB,FDD8
1678405865.7069387,0x201,0,1,0,0,8,1513,FFC9,FF70
1678405865.7076914,0x201,0,1,0,0,8,150B,FFB6,FF3F
1678405865.7089753,0x201,0,1,0,0,8,1502,FFB3,FF34
1678405865.7097344,0x201,0,1,0,0,8,14F6,FFB3,FF34
1678405865.7106147,0x201,0,1,0,0,8,14EF,FFB6,FF75
1678405865.7118654,0x201,0,1,0,0,8,14E5,FFBE,FF34
1678405865.7126274,0x201,0,1,0,0,8,14DF,FFC1,FF35
1678405865.713912,0x201,0,1,0,0,8,14D8,FFC9,FF35
1678405865.7146428,0x201,0,1,0,0,8,14D4,FFCC,FEF0
1678405865.715614,0x201,0,1,0,0,8,14D1,FFD7,FF36
1678405865.7168794,0x201,0,1,0,0,8,14CF,FFED,FF45
1678405865.7176385,0x201,0,1,0,0,8,14CE,FFF1,FF37
1678405865.71861,0x201,0,1,0,0,8,14CF,FFFC,FF37
1678405865.7198715,0x201,0,1,0,0,8,14D2,0003,FF44
1678405865.720645,0x201,0,1,0,0,8,14D4,0007,FF36
1678405865.721606,0x201,0,1,0,0,8,14D6,000E,FF36
1678405865.7224665,0x201,0,1,0,0,8,14D8,0012,FDE9
1678405865.7237022,0x201,0,1,0,0,8,14DB,000E,FDA6
1678405865.7244387,0x201,0,1,0,0,8,14DB,000A,FDA6
1678405865.72571,0x201,0,1,0,0,8,14D8,0003,FD6A
1678405865.726477,0x201,0,1,0,0,8,14D2,FFED,FD5C
1678405865.7278106,0x201,0,1,0,0,8,14C6,FFD4,FCCC
1678405865.7285888,0x201,0,1,0,0,8,14B9,FFBA,FCC9
1678405865.7294364,0x201,0,1,0,0,8,14AD,FFA4,FF8A
1678405865.7306814,0x201,0,1,0,0,8,1499,FF92,FF4A
1678405865.7314227,0x201,0,1,0,0,8,148B,FF8E,FF2A
1678405865.7323952,0x201,0,1,0,0,8,147A,FF83,FF78
1678405865.7337518,0x201,0,1,0,0,8,145C,FF71,FF4D
1678405865.7345338,0x201,0,1,0,0,8,1444,FF5E,FF95
1678405865.7353792,0x201,0,1,0,0,8,142D,FF48,FF98
1678405865.736631,0x201,0,1,0,0,8,1406,FF2F,FF90
1678405865.7373805,0x201,0,1,0,0,8,13ED,FF24,FF45
1678405865.7383509,0x201,0,1,0,0,8,13CE,FF15,FF69
1678405865.7396216,0x201,0,1,0,0,8,13A5,FF11,FF63
1678405865.7403498,0x201,0,1,0,0,8,138B,FF0E,FF6D
1678405865.741639,0x201,0,1,0,0,8,1371,FF15,FF65
1678405865.7424014,0x201,0,1,0,0,8,1351,FF27,FF3C
1678405865.7432797,0x201,0,1,0,0,8,133B,FF32,FF72
1678405865.7445428,0x201,0,1,0,0,8,131B,FF3A,FF80
1678405865.745302,0x201,0,1,0,0,8,1307,FF45,FF66
1678405865.746593,0x201,0,1,0,0,8,12F1,FF50,FFB4
1678405865.74735,0x201,0,1,0,0,8,12D5,FF4C,FF99
1678405865.7483065,0x201,0,1,0,0,8,12C0,FF4C,FF8B
1678405865.7491546,0x201,0,1,0,0,8,12A7,FF4C,FF8D
1678405865.7506528,0x201,0,1,0,0,8,1283,FF48,FF8A
1678405865.7512026,0x201,0,1,0,0,8,1273,FF48,FF73
1678405865.7522824,0x201,0,1,0,0,8,1258,FF3D,FF6B
1678405865.7532105,0x201,0,1,0,0,8,123E,FF3D,FF86
1678405865.7544715,0x201,0,1,0,0,8,1229,FF45,FF7A
1678405865.7552118,0x201,0,1,0,0,8,1211,FF50,FF73
1678405865.7561793,0x201,0,1,0,0,8,11FD,FF5E,FF6E
1678405865.75749,0x201,0,1,0,0,8,11E1,FF62,FF2B
1678405865.7583034,0x201,0,1,0,0,8,11CA,FF5B,FF67
1678405865.7591417,0x201,0,1,0,0,8,11B5,FF53,FF67
1678405865.760424,0x201,0,1,0,0,8,1196,FF41,FF6C
1678405865.761176,0x201,0,1,0,0,8,1172,FF24,FF93
1678405865.7621312,0x201,0,1,0,0,8,1154,FF0E,FF95
1678405865.7629828,0x201,0,1,0,0,8,1138,FF11,FF55
1678405865.764212,0x201,0,1,0,0,8,1115,FF20,FF63
1678405865.765042,0x201,0,1,0,0,8,10FE,FF2B,FF98
1678405865.7662926,0x201,0,1,0,0,8,10DC,FF2F,FF7C
1678405865.7670815,0x201,0,1,0,0,8,10C6,FF32,FF75
1678405865.7683551,0x201,0,1,0,0,8,10A4,FF32,FF71
1678405865.7691433,0x201,0,1,0,0,8,1089,FF2F,FF39
1678405865.7699854,0x201,0,1,0,0,8,1070,FF2B,FF34
1678405865.7712395,0x201,0,1,0,0,8,104C,FF2B,FF70
1678405865.7719977,0x201,0,1,0,0,8,1037,FF2F,FF7E
1678405865.7732532,0x201,0,1,0,0,8,101A,FF32,FF6E
1678405865.7740407,0x201,0,1,0,0,8,1007,FF41,FFDE
1678405865.774885,0x201,0,1,0,0,8,0FF6,FF5B,FF74
1678405865.776144,0x201,0,1,0,0,8,0FDC,FF66,FFC4
1678405865.7769067,0x201,0,1,0,0,8,0FCE,FF6D,FF93
1678405865.7782042,0x201,0,1,0,0,8,0FB4,FF6D,FFD9
1678405865.7789795,0x201,0,1,0,0,8,0FA1,FF69,FFD7
1678405865.7798917,0x201,0,1,0,0,8,0F8E,FF66,FF9A
1678405865.781153,0x201,0,1,0,0,8,0F72,FF5E,FF90
1678405865.7819428,0x201,0,1,0,0,8,0F5E,FF5B,FFBE
1678405865.7827914,0x201,0,1,0,0,8,0F4B,FF5B,FFB8
1678405865.7840707,0x201,0,1,0,0,8,0F2A,FF5B,FF65
1678405865.7848132,0x201,0,1,0,0,8,0F16,FF4C,FF4B
1678405865.7860851,0x201,0,1,0,0,8,0EF3,FF36,FF62
1678405865.786864,0x201,0,1,0,0,8,0EDE,FF32,FFA5
1678405865.7881534,0x201,0,1,0,0,8,0EBD,FF36,FF6A
1678405865.7889168,0x201,0,1,0,0,8,0EA8,FF3D,FFA6
1678405865.7898483,0x201,0,1,0,0,8,0E92,FF41,FF60
1678405865.7911234,0x201,0,1,0,0,8,0E73,FF48,FFAE
1678405865.791862,0x201,0,1,0,0,8,0E5E,FF48,FFB5
1678405865.7927964,0x201,0,1,0,0,8,0E48,FF48,FF88
1678405865.7940655,0x201,0,1,0,0,8,0E23,FF45,FFCD
1678405865.7948177,0x201,0,1,0,0,8,0E09,FF36,FF8D
1678405865.7957754,0x201,0,1,0,0,8,0DEF,FF27,FFBE
1678405865.7967477,0x201,0,1,0,0,8,0DD3,FF24,FFB7
1678405865.7980182,0x201,0,1,0,0,8,0DB1,FF2F,FFB0
1678405865.7988214,0x201,0,1,0,0,8,0D9C,FF36,FFAB
1678405865.799681,0x201,0,1,0,0,8,0D89,FF45,FFAA
1678405865.8009403,0x201,0,1,0,0,8,0D6E,FF53,FF6E
1678405865.801713,0x201,0,1,0,0,8,0D5E,FF5E,FF6B
1678405865.8029966,0x201,0,1,0,0,8,0D44,FF62,FF67
1678405865.803823,0x201,0,1,0,0,8,0D2E,FF62,FF66
1678405865.8046737,0x201,0,1,0,0,8,0D1C,FF5B,FF99
1678405865.8059475,0x201,0,1,0,0,8,0CFF,FF5B,FF6C
1678405865.8067708,0x201,0,1,0,0,8,0CEC,FF57,FF72
1678405865.8076231,0x201,0,1,0,0,8,0CD7,FF53,FF93
1678405865.8088703,0x201,0,1,0,0,8,0CBA,FF57,FF95
1678405865.8096056,0x201,0,1,0,0,8,0CAD,FF5B,FF97
1678405865.8108864,0x201,0,1,0,0,8,0C97,FF69,FF9D
1678405865.8116853,0x201,0,1,0,0,8,0C87,FF78,FF9B
1678405865.8125477,0x201,0,1,0,0,8,0C75,FF78,FF54
1678405865.8137984,0x201,0,1,0,0,8,0C5B,FF71,FF98
1678405865.8145728,0x201,0,1,0,0,8,0C4B,FF69,FF98
1678405865.8158295,0x201,0,1,0,0,8,0C2E,FF66,FF75
1678405865.8166025,0x201,0,1,0,0,8,0C1A,FF5B,FF72
1678405865.8179204,0x201,0,1,0,0,8,0C04,FF50,FF70
1678405865.818718,0x201,0,1,0,0,8,0BE9,FF50,FF70
1678405865.81957,0x201,0,1,0,0,8,0BD7,FF57,FF75
1678405865.8205352,0x201,0,1,0,0,8,0BC2,FF5B,FFB3
1678405865.8218064,0x201,0,1,0,0,8,0BA6,FF5E,FFB5
1678405865.822583,0x201,0,1,0,0,8,0B92,FF5E,FF6D
1678405865.8234274,0x201,0,1,0,0,8,0B81,FF5E,FFB9
1678405865.8247066,0x201,0,1,0,0,8,0B69,FF62,FFBD
1678405865.8254714,0x201,0,1,0,0,8,0B59,FF6D,FFC0
1678405865.8267467,0x201,0,1,0,0,8,0B49,FF78,FFDC
1678405865.8275197,0x201,0,1,0,0,8,0B37,FF7F,FF94
1678405865.82877,0x201,0,1,0,0,8,0B20,FF83,FF95
1678405865.829533,0x201,0,1,0,0,8,0B14,FF83,FFD8
1678405865.8303783,0x201,0,1,0,0,8,0B05,FF7F,FF99
1678405865.8316193,0x201,0,1,0,0,8,0AEF,FF7F,FF92
1678405865.8323915,0x201,0,1,0,0,8,0ADF,FF7C,FFD6
1678405865.833644,0x201,0,1,0,0,8,0ACA,FF78,FFBD
1678405865.8343954,0x201,0,1,0,0,8,0AB9,FF78,FF8E
1678405865.8352711,0x201,0,1,0,0,8,0AA5,FF6D,FFB2
1678405865.8365273,0x201,0,1,0,0,8,0A8A,FF66,FFAC
1678405865.8373,0x201,0,1,0,0,8,0A7B,FF62,FF61
1678405865.8385818,0x201,0,1,0,0,8,0A61,FF66,FF9C
1678405865.8393416,0x201,0,1,0,0,8,0A51,FF66,FFA5
1678405865.8405905,0x201,0,1,0,0,8,0A3B,FF69,FFA4
1678405865.8413458,0x201,0,1,0,0,8,0A2F,FF74,FFA4
1678405865.842327,0x201,0,1,0,0,8,0A23,FF87,FFA4
1678405865.8431895,0x201,0,1,0,0,8,0A18,FF99,FF71
1678405865.844455,0x201,0,1,0,0,8,0A0C,FFA8,FF91
1678405865.845238,0x201,0,1,0,0,8,0A04,FFAF,FF8E
1678405865.8464952,0x201,0,1,0,0,8,09F8,FFBA,FF7F
1678405865.8472915,0x201,0,1,0,0,8,09F0,FFB6,FFAC
1678405865.8485625,0x201,0,1,0,0,8,09E7,FFB6,FFAE
1678405865.849308,0x201,0,1,0,0,8,09DC,FFBA,FFB0
1678405865.8501003,0x201,0,1,0,0,8,09D3,FFB6,FFD0
1678405865.8514173,0x201,0,1,0,0,8,09C6,FFAF,FFB6
1678405865.8521473,0x201,0,1,0,0,8,09BE,FFB3,FFB8
1678405865.8534296,0x201,0,1,0,0,8,09AE,FFAF,FFBD
1678405865.854235,0x201,0,1,0,0,8,09A5,FFAB,FFCD
1678405865.8551624,0x201,0,1,0,0,8,0997,FFA8,FFCC
1678405865.8564436,0x201,0,1,0,0,8,0986,FFA0,FF8F
1678405865.8572104,0x201,0,1,0,0,8,097A,FF99,FFCD
1678405865.8581834,0x201,0,1,0,0,8,096E,FF95,FFCE
1678405865.8591092,0x201,0,1,0,0,8,0960,FF95,FFCF
1678405865.8603675,0x201,0,1,0,0,8,0951,FF9D,FF75
1678405865.8611484,0x201,0,1,0,0,8,0949,FFA0,FFD0
1678405865.8619916,0x201,0,1,0,0,8,0943,FFAF,FFB7
1678405865.8632436,0x201,0,1,0,0,8,0937,FFBA,FFD3
1678405865.864043,0x201,0,1,0,0,8,0932,FFC1,FFB3
1678405865.8652987,0x201,0,1,0,0,8,092B,FFC1,FFD5
1678405865.866054,0x201,0,1,0,0,8,0924,FFC9,FFB0
1678405865.8670275,0x201,0,1,0,0,8,091C,FFC9,FFAF
1678405865.8682973,0x201,0,1,0,0,8,0911,FFC1,FFAD
1678405865.8690813,0x201,0,1,0,0,8,090B,FFC1,FFAC
1678405865.870004,0x201,0,1,0,0,8,0903,FFC5,FFAB
1678405865.871258,0x201,0,1,0,0,8,08FB,FFC5,FFAA
1678405865.8720767,0x201,0,1,0,0,8,08F2,FFC1,FFAA
1678405865.873007,0x201,0,1,0,0,8,08E8,FFC1,FF72
1678405865.8742752,0x201,0,1,0,0,8,08DD,FFBA,FF6F
1678405865.8750947,0x201,0,1,0,0,8,08CE,FFAB,FFA9
1678405865.8759482,0x201,0,1,0,0,8,08C2,FFA0,FFE8
1678405865.8772933,0x201,0,1,0,0,8,08AF,FF92,FFE6
1678405865.878082,0x201,0,1,0,0,8,08A0,FF92,FFE4
1678405865.8789573,0x201,0,1,0,0,8,0895,FF8E,FFE2
1678405865.8798082,0x201,0,1,0,0,8,0886,FF92,FFE2
1678405865.8810565,0x201,0,1,0,0,8,0875,FF99,FFB4
1678405865.8817909,0x201,0,1,0,0,8,086B,FF99,FF95
1678405865.8830647,0x201,0,1,0,0,8,0859,FF99,FF94
1678405865.8837996,0x201,0,1,0,0,8,084F,FF99,FFDD
1678405865.8850741,0x201,0,1,0,0,8,083E,FF99,FF94
1678405865.8858204,0x201,0,1,0,0,8,0833,FF99,FFC8
1678405865.8871667,0x201,0,1,0,0,8,0826,FFA8,FF96
1678405865.8879359,0x201,0,1,0,0,8,081E,FFA8,FFA2
1678405865.8888667,0x201,0,1,0,0,8,0817,FFB6,FFDC
1678405865.8897824,0x201,0,1,0,0,8,0810,FFC1,FFDC
1678405865.8910446,0x201,0,1,0,0,8,0807,FFCC,FF9B
1678405865.8917706,0x201,0,1,0,0,8,0803,FFCC,FF9D
1678405865.8927577,0x201,0,1,0,0,8,07FD,FFCC,FF9D
1678405865.8939192,0x201,0,1,0,0,8,07F7,FFD7,FFDA
1678405865.8947864,0x201,0,1,0,0,8,07F5,FFD7,FFDD
1678405865.895642,0x201,0,1,0,0,8,07F1,FFDB,FFA0
1678405865.8969314,0x201,0,1,0,0,8,07ED,FFE6,FF99
1678405865.8976688,0x201,0,1,0,0,8,07EC,FFE6,FFDD
1678405865.898942,0x201,0,1,0,0,8,07EB,FFF1,FF99
1678405865.8996768,0x201,0,1,0,0,8,07EB,FFF1,FFDD
1678405865.9009464,0x201,0,1,0,0,8,07EC,0003,FFD6
1678405865.9017167,0x201,0,1,0,0,8,07EE,0003,FFD7
1678405865.9030066,0x201,0,1,0,0,8,07F1,000A,FFD2
1678405865.9037344,0x201,0,1,0,0,8,07F3,000E,FF5D
1678405865.9046907,0x201,0,1,0,0,8,07F4,000E,FF5D
1678405865.9059582,0x201,0,1,0,0,8,07F6,000A,FF1F
1678405865.9067144,0x201,0,1,0,0,8,07F7,000A,FF1E
1678405865.90802,0x201,0,1,0,0,8,07F7,0000,FF1B
1678405865.9087808,0x201,0,1,0,0,8,07F7,0000,FF1B
1678405865.9095783,0x201,0,1,0,0,8,07F5,0000,FEDD
1678405865.910901,0x201,0,1,0,0,8,07F2,FFF5,FEA1
1678405865.911669,0x201,0,1,0,0,8,07EC,FFED,FE9B
1678405865.9125223,0x201,0,1,0,0,8,07E8,FFE2,FE92
1678405865.9137857,0x201,0,1,0,0,8,07E1,FFDB,FF54
1678405865.9145606,0x201,0,1,0,0,8,07DE,FFDB,FF60
1678405865.9155006,0x201,0,1,0,0,8,07D9,FFD7,FF51
1678405865.9167578,0x201,0,1,0,0,8,07D4,FFDF,FF97
1678405865.9175544,0x201,0,1,0,0,8,07D1,FFDF,FF98
1678405865.918801,0x201,0,1,0,0,8,07CD,FFE2,FF63
1678405865.9196022,0x201,0,1,0,0,8,07CA,FFE6,FF98
1678405865.9205308,0x201,0,1,0,0,8,07C7,FFE6,FF4F
1678405865.9214518,0x201,0,1,0,0,8,07C6,FFE6,FF81
1678405865.922722,0x201,0,1,0,0,8,07C4,FFF1,FF81
1678405865.9234543,0x201,0,1,0,0,8,07C3,FFF1,FF4F
1678405865.9247303,0x201,0,1,0,0,8,07C2,FFF8,FF80
1678405865.9255128,0x201,0,1,0,0,8,07C2,FFF8,FF80
1678405865.9263995,0x201,0,1,0,0,8,07C3,FFFC,FF4F
1678405865.9276986,0x201,0,1,0,0,8,07C3,0000,FF4F
1678405865.9284596,0x201,0,1,0,0,8,07C4,0000,FF81
1678405865.9297056,0x201,0,1,0,0,8,07C4,0003,FF50
1678405865.9304626,0x201,0,1,0,0,8,07C5,0000,FE2F
1678405865.9313812,0x201,0,1,0,0,8,07C5,0000,FDFD
1678405865.932649,0x201,0,1,0,0,8,07C4,00FC,FDE6
1678405865.933402,0x201,0,1,0,0,8,07C0,FFFC,FDB5
1678405865.9346797,0x201,0,1,0,0,8,07BA,FFF1,FD99
1678405865.935425,0x201,0,1,0,0,8,07B1,FFC9,FD97
1678405865.936389,0x201,0,1,0,0,8,07A7,FFC9,FF56
1678405865.9373536,0x201,0,1,0,0,8,079E,FFBE,FF51
1678405865.9386246,0x201,0,1,0,0,8,0795,FFBE,FF4C
1678405865.939393,0x201,0,1,0,0,8,0790,FFC9,FF48
1678405865.9402478,0x201,0,1,0,0,8,078A,FFC9,FF47
1678405865.9414928,0x201,0,1,0,0,8,0784,FFD4,FF43
1678405865.9422536,0x201,0,1,0,0,8,0781,FFD4,FF28
1678405865.9435081,0x201,0,1,0,0,8,0781,FFED,FF28
1678405865.9442995,0x201,0,1,0,0,8,0781,FFFC,FF13
1678405865.945219,0x201,0,1,0,0,8,0781,FFFC,FF28
1678405865.9464803,0x201,0,1,0,0,8,0784,0007,FF44
1678405865.9472694,0x201,0,1,0,0,8,0787,0012,FF28
1678405865.9482336,0x201,0,1,0,0,8,078A,0012,FF28
1678405865.9491022,0x201,0,1,0,0,8,078E,0015,FD70
1678405865.9503589,0x201,0,1,0,0,8,078F,0012,FD90
1678405865.9511366,0x201,0,1,0,0,8,078F,0012,FD71
1678405865.9524026,0x201,0,1,0,0,8,078C,FFF5,FD27
1678405865.9531565,0x201,0,1,0,0,8,0787,FFF5,FD44
1678405865.9544094,0x201,0,1,0,0,8,077A,FFC5,FCFD
1678405865.9551673,0x201,0,1,0,0,8,0771,FFB3,FEF5
1678405865.95613,0x201,0,1,0,0,8,0765,FFB3,FF39
1678405865.957448,0x201,0,1,0,0,8,0753,FF9D,FF35
1678405865.9582667,0x201,0,1,0,0,8,0744,FF95,FF34
1678405865.9591131,0x201,0,1,0,0,8,0737,FF95,FF34
1678405865.9603784,0x201,0,1,0,0,8,0724,FF8A,FF36
1678405865.9611747,0x201,0,1,0,0,8,070C,FF71,FF4D
1678405865.9620278,0x201,0,1,0,0,8,06FB,FF71,FF3F
1678405865.9633088,0x201,0,1,0,0,8,06E0,FF5E,FF4B
1678405865.9640808,0x201,0,1,0,0,8,06CF,FF66,FF9E
1678405865.965045,0x201,0,1,0,0,8,06BB,FF66,FF7A
1678405865.9659717,0x201,0,1,0,0,8,06A8,FF62,FF93
1678405865.9673026,0x201,0,1,0,0,8,068D,FF69,FF95
1678405865.9680748,0x201,0,1,0,0,8,067A,FF62,FF98
1678405865.9690418,0x201,0,1,0,0,8,0663,FF62,FF9C
1678405865.9699647,0x201,0,1,0,0,8,0649,FF53,FF8F
1678405865.971222,0x201,0,1,0,0,8,0624,FF2F,FF6D
1678405865.9720306,0x201,0,1,0,0,8,0606,FF19,FF66
1678405865.9729044,0x201,0,1,0,0,8,05EB,FF19,FFA9
1678405865.9741735,0x201,0,1,0,0,8,05C6,FF1C,FFA5
1678405865.9749565,0x201,0,1,0,0,8,05AE,FF27,FF66
1678405865.9762042,0x201,0,1,0,0,8,058E,FF36,FF6E
1678405865.9770062,0x201,0,1,0,0,8,0577,FF3A,FF60
1678405865.9778862,0x201,0,1,0,0,8,0561,FF3A,FF82
1678405865.9791353,0x201,0,1,0,0,8,0544,FF4C,FF92
1678405865.9798455,0x201,0,1,0,0,8,0533,FF57,FF87
1678405865.9811301,0x201,0,1,0,0,8,0519,FF5B,FF89
1678405865.9818888,0x201,0,1,0,0,8,0507,FF5E,FF8B
1678405865.9831216,0x201,0,1,0,0,8,04F3,FF5E,FF8D
1678405865.9838414,0x201,0,1,0,0,8,04DD,FF62,FF8C
1678405865.9851213,0x201,0,1,0,0,8,04C6,FF69,FF78
1678405865.9858537,0x201,0,1,0,0,8,04B7,FF74,FF73
1678405865.9871736,0x201,0,1,0,0,8,04A4,FF7C,FFB4
1678405865.9879134,0x201,0,1,0,0,8,0496,FF8A,FFB1
1678405865.9888554,0x201,0,1,0,0,8,0488,FF87,FFAF
1678405865.9897842,0x201,0,1,0,0,8,0477,FF83,FF7E
1678405865.9910545,0x201,0,1,0,0,8,0465,FF7C,FF75
1678405865.9918516,0x201,0,1,0,0,8,044F,FF78,FF70
1678405865.992733,0x201,0,1,0,0,8,043C,FF6D,FF2B
1678405865.9939725,0x201,0,1,0,0,8,041C,FF57,FF67
1678405865.9947855,0x201,0,1,0,0,8,0407,FF45,FF67
1678405865.9956963,0x201,0,1,0,0,8,03EE,FF3A,FF69
1678405865.9970205,0x201,0,1,0,0,8,03C9,FF36,FF72
1678405865.9978328,0x201,0,1,0,0,8,03B0,FF27,FF94
1678405865.998688,0x201,0,1,0,0,8,0396,FF24,FF3F
1678405865.999994,0x201,0,1,0,0,8,0373,FF2B,FF9B
1678405866.000771,0x201,0,1,0,0,8,035B,FF2F,FF99
1678405866.0016387,0x201,0,1,0,0,8,0345,FF3A,FF61
1678405866.0028975,0x201,0,1,0,0,8,0324,FF41,FF98
1678405866.0036817,0x201,0,1,0,0,8,030E,FF41,FF99
1678405866.0049405,0x201,0,1,0,0,8,02F1,FF41,FF9E
1678405866.0057185,0x201,0,1,0,0,8,02DD,FF4C,FF70
1678405866.0066428,0x201,0,1,0,0,8,02CA,FF57,FF70
1678405866.0079308,0x201,0,1,0,0,8,02B0,FF5B,FF73
1678405866.0087447,0x201,0,1,0,0,8,029C,FF62,FF77
1678405866.0095837,0x201,0,1,0,0,8,028C,FF66,FF7B
1678405866.0108626,0x201,0,1,0,0,8,0278,FF69,FF82
1678405866.0116384,0x201,0,1,0,0,8,0264,FF74,FF6E
1678405866.0125065,0x201,0,1,0,0,8,0256,FF7C,FF70
1678405866.013769,0x201,0,1,0,0,8,0244,FF87,FF73
1678405866.0145311,0x201,0,1,0,0,8,0237,FF8A,FF76
1678405866.0157773,0x201,0,1,0,0,8,0226,FF92,FF93
1678405866.0166166,0x201,0,1,0,0,8,0219,FF99,FF94
1678405866.0175657,0x201,0,1,0,0,8,020E,FF9D,FF94
1678405866.0184352,0x201,0,1,0,0,8,01FF,FF95,FF95
1678405866.0197194,0x201,0,1,0,0,8,01EB,FF92,FFD6
1678405866.0205033,0x201,0,1,0,0,8,01DD,FF8A,FF99
1678405866.0217552,0x201,0,1,0,0,8,01C1,FF71,FF90
1678405866.0225434,0x201,0,1,0,0,8,01AA,FF53,FF8F
1678405866.0234601,0x201,0,1,0,0,8,0191,FF41,FF8E
1678405866.0247288,0x201,0,1,0,0,8,016E,FF2F,FF65
1678405866.0254855,0x201,0,1,0,0,8,0155,FF32,FFA9
1678405866.0264559,0x201,0,1,0,0,8,013E,FF36,FF61
1678405866.0274143,0x201,0,1,0,0,8,0127,FF45,FF64
1678405866.028682,0x201,0,1,0,0,8,010F,FF50,FFA4
1678405866.0294728,0x201,0,1,0,0,8,00F4,FF50,FFA6
1678405866.03032,0x201,0,1,0,0,8,00E1,FF50,FF79
1678405866.0315793,0x201,0,1,0,0,8,00C1,FF50,FFAE
1678405866.0323465,0x201,0,1,0,0,8,00AE,FF4C,FFB3
1678405866.0336244,0x201,0,1,0,0,8,0092,FF48,FFBB
1678405866.0344007,0x201,0,1,0,0,8,007E,FF50,FFCD
1678405866.0352457,0x201,0,1,0,0,8,006C,FF5E,FF90
1678405866.0367508,0x201,0,1,0,0,8,0050,FF66,FFCD
1678405866.0373018,0x201,0,1,0,0,8,0044,FF6D,FFDA
1678405866.038382,0x201,0,1,0,0,8,0032,FF78,FFCF
1678405866.0392413,0x201,0,1,0,0,8,0021,FF7C,FF71
1678405866.0404806,0x201,0,1,0,0,8,0010,FF8A,FFB4
1678405866.0412583,0x201,0,1,0,0,8,0005,FF95,FFB2
1678405866.042513,0x201,0,1,0,0,8,1FF6,FF9D,FF67
1678405866.0433226,0x201,0,1,0,0,8,1FEC,FFA0,FFCB
1678405866.0441768,0x201,0,1,0,0,8,1FE1,FFA4,FF7D
1678405866.045424,0x201,0,1,0,0,8,1FD2,FFA4,FF77
1678405866.0463963,0x201,0,1,0,0,8,1FC6,FFA8,FF2E
1678405866.047182,0x201,0,1,0,0,8,1FBD,FFA8,FFA9
1678405866.0485125,0x201,0,1,0,0,8,1FAE,FFA8,FF6C
1678405866.049323,0x201,0,1,0,0,8,1FA3,FFA4,FF6A
1678405866.0501738,0x201,0,1,0,0,8,1F98,FFA4,FFAA
1678405866.0511026,0x201,0,1,0,0,8,1F8D,FFA4,FF67
1678405866.0523257,0x201,0,1,0,0,8,1F7D,FFA4,FF67
1678405866.053118,0x201,0,1,0,0,8,1F75,FFA8,FF67
1678405866.0544596,0x201,0,1,0,0,8,1F66,FFAB,FF9A
1678405866.055198,0x201,0,1,0,0,8,1F5C,FFA8,FF3B
1678405866.0564713,0x201,0,1,0,0,8,1F4D,FFA4,FF6C
1678405866.057279,0x201,0,1,0,0,8,1F41,FFA4,FF6E
1678405866.0581498,0x201,0,1,0,0,8,1F34,FF95,FF72
1678405866.059078,0x201,0,1,0,0,8,1F22,FF87,FF94
1678405866.0603335,0x201,0,1,0,0,8,1F0F,FF78,FF83
1678405866.0611007,0x201,0,1,0,0,8,1EF7,FF69,FF97
1678405866.0623558,0x201,0,1,0,0,8,1EE5,FF66,FF9A
1678405866.0631156,0x201,0,1,0,0,8,1ECF,FF69,FF9F
1678405866.0639923,0x201,0,1,0,0,8,1EBF,FF6D,FFA4
1678405866.0652416,0x201,0,1,0,0,8,1EA8,FF74,FF97
1678405866.0660121,0x201,0,1,0,0,8,1E9A,FF7C,FFE1
1678405866.0673208,0x201,0,1,0,0,8,1E88,FF7F,FF99
1678405866.0680897,0x201,0,1,0,0,8,1E7A,FF8A,FF9A
1678405866.06895,0x201,0,1,0,0,8,1E6F,FF95,FF9C
1678405866.070246,0x201,0,1,0,0,8,1E5F,FF99,FFE7
1678405866.0710247,0x201,0,1,0,0,8,1E53,FF9D,FF70
1678405866.0718715,0x201,0,1,0,0,8,1E48,FFA0,FFB6
