timestamp,id,extended_id,RX,remote_frame,error_frame,dlc,rotor_count_hex,rotor_speed_hex,current_hex,shaft_angle
1678580768.7909713,0x201,0,1,0,0,8,104B,F17E,FE16,2.540378711182225
1678580768.7921424,0x201,0,1,0,0,8,0DCF,F15D,FCEE,2.5323253120458253
1678580768.7929862,0x201,0,1,0,0,8,0C24,F139,FC90,2.5187751484195022
1678580768.794135,0x201,0,1,0,0,8,09B9,F109,FC90,2.5096777901357914
1678580768.7949648,0x201,0,1,0,0,8,0803,F0EC,FC97,2.496489816417719
1678580768.796137,0x201,0,1,0,0,8,0572,F0C7,FD26,2.487158099958082
1678580768.7968726,0x201,0,1,0,0,8,03E8,F0A2,FCB1,2.473160525268625
1678580768.798129,0x201,0,1,0,0,8,012E,F081,FC95,2.464766241512695
1678580768.7988322,0x201,0,1,0,0,8,1FA6,F068,FD32,2.449895149985693
1678580768.8001795,0x201,0,1,0,0,8,1CDB,F035,FCC1,2.441543476807204
1678580768.8008633,0x201,0,1,0,0,8,1B38,F010,FD74,2.426310195371951
1678580768.802071,0x201,0,1,0,0,8,1870,EFE4,FD24,2.4173832793980052
1678580768.8028986,0x201,0,1,0,0,8,16B0,EFD2,FD7C,2.402213913828914
1678580768.8040414,0x201,0,1,0,0,8,13FA,EF9E,FDBB,2.39266914448207
1678580768.8048468,0x201,0,1,0,0,8,122B,EFB8,FD58,2.37788327410995
1678580768.806047,0x201,0,1,0,0,8,0F45,EF60,FD52,2.3680189254322968
1678580768.8068576,0x201,0,1,0,0,8,0D93,EF5C,FD98,2.3522104012015865
1678580768.807811,0x201,0,1,0,0,8,0B5B,EF34,FD5F,2.3429639058968315
1678580768.809075,0x201,0,1,0,0,8,084B,EF10,FD4B,2.3308625019035114
1678580768.8098006,0x201,0,1,0,0,8,0681,EF08,FD55,2.314159155546534
1678580768.8109715,0x201,0,1,0,0,8,03B9,EECA,FD1E,2.3044013333124838
1678580768.8117883,0x201,0,1,0,0,8,01E0,EEBB,FDD2,2.289231967743392
1678580768.8129573,0x201,0,1,0,0,8,1EFB,EEB0,FC64,2.2791545661785326
1678580768.8137286,0x201,0,1,0,0,8,1D1D,EE8C,FE4D,2.263367347236543
1678580768.8151145,0x201,0,1,0,0,8,19FB,EE72,FDC4,2.2531834192280797
1678580768.815724,0x201,0,1,0,0,8,1845,EE4A,FD8B,2.2360965776741315
1678580768.8169446,0x201,0,1,0,0,8,153A,EE5C,FDBF,2.2267648612144937
1678580768.8177216,0x201,0,1,0,0,8,1352,EE37,FE28,2.21016804130112
1678580768.8189662,0x201,0,1,0,0,8,104B,EE04,FF02,2.199771060405451
1678580768.8197167,0x201,0,1,0,0,8,0E40,EDFD,FE33,2.1832594616469594
1678580768.820883,0x201,0,1,0,0,8,0B37,EDB0,FDC5,2.1721167956460676
1678580768.8217068,0x201,0,1,0,0,8,093E,EDD5,FF0E,2.1555625863101353
1678580768.8228703,0x201,0,1,0,0,8,062D,EDB0,FE21,2.1448034155062152
1678580768.8236942,0x201,0,1,0,0,8,042D,ED8F,FE29,2.1280787638605174
1678580768.8248324,0x201,0,1,0,0,8,0135,ED84,FE67,2.117170456035553
1678580768.825677,0x201,0,1,0,0,8,1F1F,ED80,FD62,2.100978436607871
1678580768.8268292,0x201,0,1,0,0,8,1C1A,ED5C,FE1C,2.089601412431053
1678580768.8276236,0x201,0,1,0,0,8,1A11,ED58,FE3B,2.073132424250003
1678580768.828802,0x201,0,1,0,0,8,16E2,ED21,FE9D,2.0620323688265523
1678580768.8296494,0x201,0,1,0,0,8,14EE,ED25,FF07,2.044668558519236
1678580768.830843,0x201,0,1,0,0,8,11A7,ED29,FE20,2.034015914158919
1678580768.831562,0x201,0,1,0,0,8,0F9F,ECC2,FE58,2.0161407769223074
1678580768.8327403,0x201,0,1,0,0,8,0C83,ECEA,FE26,2.0050620267875776
1678580768.833526,0x201,0,1,0,0,8,0A5F,ECD1,FE53,1.988103016965953
1678580768.8348668,0x201,0,1,0,0,8,070E,ECB0,FF15,1.9764277187470454
1678580768.835514,0x201,0,1,0,0,8,052B,ECA1,FEB2,1.9583395286232275
1678580768.8367515,0x201,0,1,0,0,8,01BE,EC7C,FE96,1.9480490741711611
1678580768.8375444,0x201,0,1,0,0,8,1FA9,EC84,FEF7,1.9293643359631654
1678580768.838756,0x201,0,1,0,0,8,1C66,EC71,FE9B,1.9180086170750674
1678580768.8398025,0x201,0,1,0,0,8,19D0,EC75,FEB4,1.9002187009933378
1678580768.840579,0x201,0,1,0,0,8,1775,EC4D,FECD,1.8861145998602784
1678580768.841482,0x201,0,1,0,0,8,1508,EC58,FF2C,1.8732675107617363
1678580768.8427181,0x201,0,1,0,0,8,11BA,EC5B,FEA6,1.8600369264662224
1678580768.8434453,0x201,0,1,0,0,8,0F85,EC0B,FED9,1.8420126522085662
1678580768.8446283,0x201,0,1,0,0,8,0C4B,EC28,FEB8,1.8299751640814081
1678580768.8454058,0x201,0,1,0,0,8,0A2B,EC16,FE7C,1.8123769955981643
1678580768.846791,0x201,0,1,0,0,8,06B8,EBF5,FFEC,1.8007869185341394
1678580768.847377,0x201,0,1,0,0,8,04AE,EBEE,FF93,1.7819743485938195
1678580768.848636,0x201,0,1,0,0,8,0140,EBD8,FEE4,1.770852987881649
1678580768.849686,0x201,0,1,0,0,8,1EE4,EBDF,FE5B,1.7521469443849322
1678580768.8503797,0x201,0,1,0,0,8,1C54,EBD8,FE0B,1.7392785499976695
1678580768.851777,0x201,0,1,0,0,8,18F5,EBEA,FEC4,1.7253022805969336
1678580768.8525815,0x201,0,1,0,0,8,1636,EBBE,FEF3,1.7069158164310265
1678580768.8534162,0x201,0,1,0,0,8,13F5,EBB7,FEC9,1.691938198460421
1678580768.8545628,0x201,0,1,0,0,8,10A7,EBDB,FF66,1.6796450468686153
1678580768.8553462,0x201,0,1,0,0,8,0E97,EB9D,FF5F,1.6616207726109589
1678580768.8563042,0x201,0,1,0,0,8,0BAE,EB80,FFBE,1.6503715801664642
1678580768.857412,0x201,0,1,0,0,8,08C8,EBB3,FEF3,1.634499140069592
1678580768.858308,0x201,0,1,0,0,8,0614,EB8B,FF21,1.6186906158388816
1678580768.8594759,0x201,0,1,0,0,8,02CD,EB8B,FFB4,1.6039473560442028
1678580768.860293,0x201,0,1,0,0,8,0069,EB83,0011,1.586072218807591
1678580768.8612878,0x201,0,1,0,0,8,1D94,EB92,FF62,1.573033382110563
1678580768.8623195,0x201,0,1,0,0,8,1ACE,EB87,FF69,1.5575870477881035
1678580768.8632243,0x201,0,1,0,0,8,17FE,EB5F,FF25,1.5424602927964535
1678580768.8643188,0x201,0,1,0,0,8,1547,EB9D,FFC3,1.527120484917597
1678580768.8653665,0x201,0,1,0,0,8,127B,EB5F,0040,1.5123133092567564
1678580768.8662024,0x201,0,1,0,0,8,0FA8,EB57,FF5E,1.4970587225327825
1678580768.867436,0x201,0,1,0,0,8,0C20,EB6D,FFC4,1.4816549987877643
1678580768.8682008,0x201,0,1,0,0,8,09EF,EB54,FFE0,1.4623950177843112
1678580768.8692687,0x201,0,1,0,0,8,0703,EB54,0075,1.4504427508120357
1678580768.8704958,0x201,0,1,0,0,8,0394,EB57,FF61,1.4345063948490013
1678580768.871234,0x201,0,1,0,0,8,014B,EB50,FF80,1.4157790460635642
1678580768.8722043,0x201,0,1,0,0,8,1EAF,EB71,006A,1.4033154521619933
1678580768.8733368,0x201,0,1,0,0,8,1B55,EB78,00D3,1.38908351929661
1678580768.8741534,0x201,0,1,0,0,8,18FC,EB99,001A,1.3708035815743063
1678580768.875348,0x201,0,1,0,0,8,159F,EB99,00BF,1.3579991030532053
1678580768.8760958,0x201,0,1,0,0,8,1396,EB87,0035,1.3396552494647394
1678580768.8773336,0x201,0,1,0,0,8,1016,EBD0,0151,1.328555194041289
1678580768.8781245,0x201,0,1,0,0,8,0DE8,EBAC,01AC,1.309465655347601
1678580768.8792965,0x201,0,1,0,0,8,0AAD,EB92,004D,1.2975773042414873
1678580768.880123,0x201,0,1,0,0,8,0850,EBE3,00B4,1.279957830469523
1678580768.881273,0x201,0,1,0,0,8,052C,EBD8,00E9,1.2670681307935396
1678580768.882064,0x201,0,1,0,0,8,0306,EBEE,0114,1.2499386786621498
1678580768.8832686,0x201,0,1,0,0,8,1FA4,EBEE,00B7,1.2382207698658012
1678580768.8839698,0x201,0,1,0,0,8,1D95,EC24,008C,1.2197703898337324
1678580768.88523,0x201,0,1,0,0,8,1A53,EC2F,00A7,1.2085425026779584
1678580768.8859863,0x201,0,1,0,0,8,1822,EC21,00E7,1.1907738918849495
1678580768.8872046,0x201,0,1,0,0,8,14E4,EC71,019A,1.178821624912674
1678580768.8880377,0x201,0,1,0,0,8,12D1,EC5B,01F0,1.1611382352745478
1678580768.889449,0x201,0,1,0,0,8,0F09,ECA5,012B,1.1498251269638913
1678580768.8900461,0x201,0,1,0,0,8,0D4F,ECA5,015A,1.1292016074823177
1678580768.89125,0x201,0,1,0,0,8,0A3D,ECC2,019C,1.1197846698677973
1678580768.8920114,0x201,0,1,0,0,8,0832,ECC2,0159,1.1030387129333792
1678580768.8932016,0x201,0,1,0,0,8,0523,ECEA,01E6,1.0918960469324877
1678580768.8939219,0x201,0,1,0,0,8,031A,ECF9,01F6,1.0752140058642314
1678580768.8951263,0x201,0,1,0,0,8,0003,ED0F,0276,1.064113950440781
1678580768.8959062,0x201,0,1,0,0,8,1DFA,ED42,0210,1.0472614670627598
1678580768.8970914,0x201,0,1,0,0,8,1AF3,ED5C,0208,1.0361614116393094
1678580768.8978932,0x201,0,1,0,0,8,18F0,ED75,01DA,1.019649812880818
1678580768.8991246,0x201,0,1,0,0,8,15D5,ED8B,01AC,1.0086775891896917
1678580768.8998475,0x201,0,1,0,0,8,1404,ED8B,0242,0.9917398846567875
1678580768.9010415,0x201,0,1,0,0,8,10F9,EECD,01C0,0.981832925401693
1678580768.9018471,0x201,0,1,0,0,8,0F1F,EDCD,020D,0.965236105488319
1678580768.903087,0x201,0,1,0,0,8,0C0D,EE30,01E0,0.9551373986347387
1678580768.9038084,0x201,0,1,0,0,8,0A2E,EE30,026E,0.9383914417003203
1678580768.905042,0x201,0,1,0,0,8,0748,EE7D,022B,0.9281862084031367
1678580768.9058375,0x201,0,1,0,0,8,0569,EE7D,0279,0.9123776841724263
1678580768.90706,0x201,0,1,0,0,8,027D,EEB8,0265,0.9021724508752427
1678580768.9077888,0x201,0,1,0,0,8,00A9,EEB8,02B5,0.8862360949122086
1678580768.9092364,0x201,0,1,0,0,8,1D72,EF01,01AB,0.876265219790952
1678580768.909806,0x201,0,1,0,0,8,1BFC,EF01,026F,0.8587309671738702
1678580768.9109676,0x201,0,1,0,0,8,1949,EF55,025A,0.8507627891923532
1678580768.9117646,0x201,0,1,0,0,8,17A6,EF55,02E3,0.836040834686395
1678580768.9130924,0x201,0,1,0,0,8,14DC,EFBC,02B3,0.8271139187124494
1678580768.9137497,0x201,0,1,0,0,8,1338,EFBC,02F0,0.8119019425659169
1678580768.9149551,0x201,0,1,0,0,8,1075,EFEF,0243,0.8029537213032506
1678580768.91567,0x201,0,1,0,0,8,0EEF,EFEF,026D,0.7878908821777624
1678580768.9168785,0x201,0,1,0,0,8,0C37,F047,025A,0.7795818195767152
1678580768.9176822,0x201,0,1,0,0,8,0A94,F047,025E,0.7647533386271541
1678580768.9188905,0x201,0,1,0,0,8,07F0,F08C,0253,0.7558264226532084
1678580768.919656,0x201,0,1,0,0,8,065A,F08C,02E9,0.7414240474780599
1678580768.9210546,0x201,0,1,0,0,8,03B3,F0C0,022A,0.7327741002574826
1678580768.9217248,0x201,0,1,0,0,8,021E,F0C0,02D4,0.7183078092161721
1678580768.9229786,0x201,0,1,0,0,8,1FB1,F140,02C3,0.7096791672843153
1678580768.923763,0x201,0,1,0,0,8,1DF5,F140,02E8,0.6964485829888017
1678580768.924657,0x201,0,1,0,0,8,1C46,F144,0296,0.6869890347968403
1678580768.9258692,0x201,0,1,0,0,8,19C4,F1AA,0241,0.677806455358247
1678580768.9266725,0x201,0,1,0,0,8,184A,F1AA,023F,0.6641284599996001
1678580768.9278812,0x201,0,1,0,0,8,15F0,F1EC,0273,0.6560750608632006
1678580768.9285736,0x201,0,1,0,0,8,148C,F1EC,02E0,0.6432492770533789
1678580768.9299395,0x201,0,1,0,0,8,1249,F244,0294,0.6356645942688331
1678580768.9305468,0x201,0,1,0,0,8,10D0,F244,023F,0.6233288320995861
1678580768.9317386,0x201,0,1,0,0,8,0E92,F286,027B,0.6152967382519071
1678580768.9327562,0x201,0,1,0,0,8,0D36,F286,025C,0.6030675025262633
1678580768.933517,0x201,0,1,0,0,8,0B6F,F2DE,02E8,0.5956532620514827
1678580768.934711,0x201,0,1,0,0,8,094E,F318,02AE,0.5859593556835943
1678580768.9355137,0x201,0,1,0,0,8,07F6,F318,0253,0.5743479733308487
1678580768.936717,0x201,0,1,0,0,8,05DD,F353,027F,0.5670189540109507
1678580768.937597,0x201,0,1,0,0,8,0467,F353,02C3,0.5555780139679704
1678580768.938513,0x201,0,1,0,0,8,02D6,F362,02AC,0.5476098359864533
1678580768.9398732,0x201,0,1,0,0,8,00C6,F3DA,0295,0.5390664152094791
1678580768.9405398,0x201,0,1,0,0,8,1F83,F3DA,028C,0.5278172227649844
1678580768.9416742,0x201,0,1,0,0,8,1DF1,F40E,02D7,0.5209356145082196
1678580768.94249,0x201,0,1,0,0,8,1C5D,F42B,0289,0.5123708884425248
1678580768.9436967,0x201,0,1,0,0,8,1A6D,F499,02B0,0.5037635517993887
1678580768.9444435,0x201,0,1,0,0,8,1946,F499,02DB,0.49319612859395423
1678580768.94561,0x201,0,1,0,0,8,1784,F4ED,02D0,0.4869110684213672
1678580768.9464324,0x201,0,1,0,0,8,164B,F4ED,031A,0.477323688497082
1678580768.94764,0x201,0,1,0,0,8,1480,F536,02E7,0.47065513312752366
1678580768.9486735,0x201,0,1,0,0,8,1334,F58E,033B,0.46087600560475267
1678580768.9494584,0x201,0,1,0,0,8,11EA,F58E,03AE,0.4538026497495022
1678580768.950585,0x201,0,1,0,0,8,10A7,F580,0391,0.446771904471693
1678580768.951375,0x201,0,1,0,0,8,0F4B,F5B6,0352,0.43989029621492826
1678580768.9525514,0x201,0,1,0,0,8,0DA4,F63E,03D3,0.43247605574014764
1678580768.9533749,0x201,0,1,0,0,8,0CA4,F63E,03BC,0.4234639186113195
1678580768.954557,0x201,0,1,0,0,8,0B1A,F6AF,03F2,0.4180097646988372
1678580768.9553547,0x201,0,1,0,0,8,0A2A,F6AF,03AE,0.40961548094290745
1678580768.956506,0x201,0,1,0,0,8,08B8,F716,03D0,0.4045022116499553
1678580768.957325,0x201,0,1,0,0,8,07CF,F716,0373,0.3966192548233208
1678580768.9586906,0x201,0,1,0,0,8,064E,F78B,0395,0.39165512255141305
1678580768.9593287,0x201,0,1,0,0,8,0587,F78B,03A8,0.383452586393969
1678580768.9605207,0x201,0,1,0,0,8,0435,F7F9,041D,0.37921283393856287
1678580768.961228,0x201,0,1,0,0,8,037D,F7F9,03E8,0.3720116463509886
1678580768.9625564,0x201,0,1,0,0,8,0237,F88F,03B8,0.36809147322639196
1678580768.9632483,0x201,0,1,0,0,8,0182,F88F,044D,0.36114594910346537
1678580768.9644248,0x201,0,1,0,0,8,0069,F913,045F,0.35728969184503057
1678580768.9652312,0x201,0,1,0,0,8,1FAE,F913,040D,0.3513029057145325
1678580768.9664216,0x201,0,1,0,0,8,1E8C,F951,03FD,0.3473188167237739
1678580768.9672444,0x201,0,1,0,0,8,1DEF,F951,0397,0.3411402829947901
1678580768.968436,0x201,0,1,0,0,8,1CF5,FA34,0429,0.33779535266565053
1678580768.9691753,0x201,0,1,0,0,8,1C61,FA34,0425,0.3324690304854921
1678580768.9701836,0x201,0,1,0,0,8,1BB8,FA3C,03BE,0.3293158477548383
1678580768.9714005,0x201,0,1,0,0,8,1AC7,FADD,041D,0.32571525396105117
1678580768.9721782,0x201,0,1,0,0,8,1A3F,FADD,03CD,0.3205806793793784
1678580768.973345,0x201,0,1,0,0,8,197E,FB31,03A0,0.31768316011337216
1678580768.9741693,0x201,0,1,0,0,8,190A,FB31,0480,0.3135712393902898
1678580768.9753187,0x201,0,1,0,0,8,186B,FBD9,0477,0.3110998258986963
1678580768.976097,0x201,0,1,0,0,8,1803,FBD9,0423,0.30771228499211545
1678580768.977325,0x201,0,1,0,0,8,176F,FC61,0467,0.30549653496516954
1678580768.9781353,0x201,0,1,0,0,8,170A,FC61,03E6,0.30234335223451575
1678580768.9792726,0x201,0,1,0,0,8,167F,FC7E,03F2,0.30019151807373173
1678580768.9803014,0x201,0,1,0,0,8,1633,FC7E,0482,0.2972300829415636
1678580768.9810462,0x201,0,1,0,0,8,15DA,FCCF,0495,0.2956108809987954
1678580768.9824717,0x201,0,1,0,0,8,1580,FDAB,0406,0.293714710302659
1678580768.9830172,0x201,0,1,0,0,8,1551,FDAB,049E,0.29179723431780197
1678580768.984359,0x201,0,1,0,0,8,14FE,FE1C,03BD,0.2907958857479322
1678580768.9851186,0x201,0,1,0,0,8,14CC,FE2B,03C8,0.2890275467841195
1678580768.986033,0x201,0,1,0,0,8,14A0,FE2B,047C,0.28796228234808785
1678580768.9872506,0x201,0,1,0,0,8,1475,FEC1,047F,0.28702484964437996
1678580768.9880714,0x201,0,1,0,0,8,1463,FF1C,045E,0.2861087222293927
1678580768.9892025,0x201,0,1,0,0,8,1454,FF1C,0408,0.2857252270324213
1678580768.989948,0x201,0,1,0,0,8,144B,FF62,03F6,0.2854056477016118
1678580768.991133,0x201,0,1,0,0,8,1449,FFD0,03F4,0.2852139001031261
1678580768.992174,0x201,0,1,0,0,8,144E,0003,03BF,0.2851712895256848
1678580768.9929562,0x201,0,1,0,0,8,1459,0003,0455,0.285277815969288
1678580768.9941437,0x201,0,1,0,0,8,1470,0066,047D,0.28551217414521496
1678580768.9949381,0x201,0,1,0,0,8,1484,0066,0482,0.2860021957857895
1678580768.996274,0x201,0,1,0,0,8,14B0,00D0,048D,0.28642830156020227
1678580768.9969363,0x201,0,1,0,0,8,14D4,0112,03E0,0.28736573426391016
1678580768.9981117,0x201,0,1,0,0,8,1519,0163,043D,0.28813272465785295
1678580768.9989285,0x201,0,1,0,0,8,154A,01A5,04DF,0.28960278957957664
1678580769.0000744,0x201,0,1,0,0,8,1586,01A5,045F,0.2906467487268877
1678580769.0008786,0x201,0,1,0,0,8,15C9,01D1,03EB,0.29192506605012575
1678580769.0021935,0x201,0,1,0,0,8,1623,01EA,04E3,0.29335252039440823
1678580769.002878,0x201,0,1,0,0,8,1667,0233,043B,0.2952699963792653
1678580769.0040731,0x201,0,1,0,0,8,16DC,027D,04E5,0.2967187560122684
1678580769.00488,0x201,0,1,0,0,8,1737,02D8,03D1,0.29921147479258253
1678580769.0060625,0x201,0,1,0,0,8,17C7,0342,04D4,0.30115025606616025
1678580769.0068283,0x201,0,1,0,0,8,1814,033F,0473,0.3042182176419315
1678580769.008044,0x201,0,1,0,0,8,18AF,033F,0436,0.30585872487342036
1678580769.008808,0x201,0,1,0,0,8,190A,0372,04E5,0.30916104462511856
1678580769.0100005,0x201,0,1,0,0,8,19B2,03A2,0433,0.3110998258986963
1678580769.0107682,0x201,0,1,0,0,8,1A1C,03E7,04AE,0.3146791144037628
1678580769.0119815,0x201,0,1,0,0,8,1ADC,0430,0529,0.31693747500814995
1678580769.0127585,0x201,0,1,0,0,8,1B5A,046B,04E7,0.3210280904425117
1678580769.013965,0x201,0,1,0,0,8,1C37,04E8,0530,0.32371255682131156
1678580769.0147488,0x201,0,1,0,0,8,1CA7,04BF,0469,0.3284210256285716
1678580769.0159292,0x201,0,1,0,0,8,1D98,04FA,047F,0.3308072179652826
1678580769.01673,0x201,0,1,0,0,8,1E25,0538,03A8,0.33594179254695544
1678580769.0179336,0x201,0,1,0,0,8,1F05,0555,047E,0.33894583825656477
1678580769.018719,0x201,0,1,0,0,8,1FB4,05A2,03DB,0.34371822292998677
1678580769.019899,0x201,0,1,0,0,8,00BD,0602,04DC,0.3474466484560977
1678580769.0206835,0x201,0,1,0,0,8,0159,0614,0462,0.3530925499670657
1678580769.0218856,0x201,0,1,0,0,8,026C,0640,0465,0.35641617500748457
1678580769.0227525,0x201,0,1,0,0,8,0334,0682,04C1,0.3622751294056589
1678580769.0238707,0x201,0,1,0,0,8,040D,0694,0503,0.3665361871497857
1678580769.0245905,0x201,0,1,0,0,8,04F7,06C0,0405,0.3711594348021633
1678580769.0258968,0x201,0,1,0,0,8,0640,0718,052D,0.3761448723627916
1678580769.026675,0x201,0,1,0,0,8,0709,0753,0494,0.38315431235188013
1678580769.0279903,0x201,0,1,0,0,8,085F,0777,04E9,0.3874366753847276
1678580769.0286393,0x201,0,1,0,0,8,0934,07B5,04AF,0.3947230841271844
1678580769.0297415,0x201,0,1,0,0,8,0A33,07DA,03F4,0.3992611106246794
1678580769.030542,0x201,0,1,0,0,8,0B55,0818,03EE,0.40469395924844104
1678580769.031875,0x201,0,1,0,0,8,0CC4,083D,03A9,0.41087249297742484
1678580769.0325527,0x201,0,1,0,0,8,0DA9,0865,04A6,0.41869153393789754
1678580769.0337288,0x201,0,1,0,0,8,0F1D,089C,041A,0.4235704450549227
1678580769.0345201,0x201,0,1,0,0,8,101C,08ED,04A1,0.4314960124589985
1678580769.0358417,0x201,0,1,0,0,8,11A7,08FB,04CB,0.43692886108276013
1678580769.0364828,0x201,0,1,0,0,8,1297,0906,039C,0.44534445012741053
1678580769.0378206,0x201,0,1,0,0,8,1449,0962,02C4,0.4504577194203627
1678580769.0385015,0x201,0,1,0,0,8,154C,09AB,03F0,0.45970421472511774
1678580769.0397124,0x201,0,1,0,0,8,16F0,0995,0498,0.46522228450376196
1678580769.0404978,0x201,0,1,0,0,8,1816,0A12,0363,0.4741705057664282
1678580769.0417223,0x201,0,1,0,0,8,19BB,0A1D,0234,0.48043426065029454
1678580769.0424416,0x201,0,1,0,0,8,1AC8,0A0A,04A1,0.4894037872016815
1678580769.0436637,0x201,0,1,0,0,8,1CA2,0A87,0358,0.49513490986753195
1678580769.044464,0x201,0,1,0,0,8,1DCE,0AB6,03D5,0.5052336167211124
1678580769.0457716,0x201,0,1,0,0,8,1F93,0A95,0401,0.5116252033373025
1678580769.0464468,0x201,0,1,0,0,8,00D2,0B19,0405,0.5212764991277498
1678580769.0477946,0x201,0,1,0,0,8,02FE,0B28,035E,0.528072886229632
1678580769.0483856,0x201,0,1,0,0,8,03D1,0B45,040A,0.5399186267583045
1678580769.0495596,0x201,0,1,0,0,8,05C2,0B79,034E,0.5444140426783581
1678580769.0503669,0x201,0,1,0,0,8,06FC,0B7C,03AE,0.5550027711725132
1678580769.0517344,0x201,0,1,0,0,8,091C,0BEE,0380,0.5616926318307923
1678580769.0523264,0x201,0,1,0,0,8,0A4B,0C04,03E3,0.5732827088948171
1678580769.0535467,0x201,0,1,0,0,8,0C61,0C16,0418,0.5797382113771692
1678580769.054572,0x201,0,1,0,0,8,0DC2,0C4D,033B,0.5911152355539877
1678580769.055298,0x201,0,1,0,0,8,0F6C,0C54,03F5,0.5986360024723715
1678580769.0566614,0x201,0,1,0,0,8,118D,0CBB,03DC,0.6077120554673615
1678580769.0573306,0x201,0,1,0,0,8,12E6,0CAC,02BE,0.619323437820107
1678580769.0585287,0x201,0,1,0,0,8,1521,0CEA,0254,0.6266737624287256
1678580769.0592747,0x201,0,1,0,0,8,1662,0D0F,0337,0.6388390822882077
1678580769.0604599,0x201,0,1,0,0,8,18B0,0D30,02F3,0.6456780799675311
1678580769.0612655,0x201,0,1,0,0,8,1A1A,0D2C,03AC,0.6582482003127051
1678580769.0626388,0x201,0,1,0,0,8,1C76,0D63,0423,0.6659607148295746
1678580769.0631948,0x201,0,1,0,0,8,1DC7,0DA5,02ED,0.6788291092168375
1678580769.064474,0x201,0,1,0,0,8,0030,0DAC,0351,0.6860089915156912
1678580769.0652392,0x201,0,1,0,0,8,01AE,0DEB,0347,0.6991543546563223
1678580769.066394,0x201,0,1,0,0,8,03F3,0E1E,037C,0.7072929749476043
1678580769.067418,0x201,0,1,0,0,8,05A2,0DF6,0382,0.7196713476942926
1678580769.0682197,0x201,0,1,0,0,8,0781,0E34,0225,0.7288539271328859
1678580769.0693727,0x201,0,1,0,0,8,09EC,0E85,0323,0.7390591604300696
1678580769.070157,0x201,0,1,0,0,8,0B71,0E9B,0268,0.7522471341481419
1678580769.0715027,0x201,0,1,0,0,8,0DFF,0E93,02B5,0.7605348914604685
1678580769.0722158,0x201,0,1,0,0,8,0FA0,0EC3,028E,0.774468550283763
1678580769.073402,0x201,0,1,0,0,8,1210,0EE7,022F,0.7833528556802674
1678580769.0741296,0x201,0,1,0,0,8,13AA,0F13,020A,0.796647355841943
1678580769.0754514,0x201,0,1,0,0,8,164E,0F17,0310,0.8053825242174029
1678580769.0761533,0x201,0,1,0,0,8,17DB,0F52,02F9,0.8197848993925514
1678580769.0775323,0x201,0,1,0,0,8,1A94,0F3C,028F,0.828243099014643
1678580769.0781658,0x201,0,1,0,0,8,1C3B,0F90,026C,0.8430928852529249
1678580769.0793526,0x201,0,1,0,0,8,1EB3,0F8C,02A2,0.852105022381753
1678580769.080058,0x201,0,1,0,0,8,0054,0FB4,02A5,0.8655699648531937
1678580769.0814166,0x201,0,1,0,0,8,0308,0FCA,01EA,0.874454270249698
1678580769.0820308,0x201,0,1,0,0,8,04A2,0FE8,026D,0.8891975300443767
1678580769.0832393,0x201,0,1,0,0,8,074E,0FF3,01DE,0.8979326984198366
1678580769.0840662,0x201,0,1,0,0,8,0926,1014,01D9,0.91250551590475
1678580769.0852704,0x201,0,1,0,0,8,0BC6,102D,01F0,0.9225616121808895
1678580769.0860896,0x201,0,1,0,0,8,0D98,1038,01CE,0.9368787662011554
1678580769.0873754,0x201,0,1,0,0,8,1097,105D,0139,0.9468070307449707
1678580769.0881665,0x201,0,1,0,0,8,1267,1059,020D,0.9631481871936969
1678580769.0892549,0x201,0,1,0,0,8,147E,10A3,0184,0.9730338411600711
1678580769.0899801,0x201,0,1,0,0,8,16A1,1085,01C4,0.9844321706256102
1678580769.0913172,0x201,0,1,0,0,8,1981,10B9,012F,0.9960861635557969
1678580769.0919774,0x201,0,1,0,0,8,1B3A,109B,01BC,1.0117668560541835
1678580769.0931764,0x201,0,1,0,0,8,1E25,10B1,00F2,1.021162488379983
1678580769.0939264,0x201,0,1,0,0,8,1FDE,10DD,0144,1.0370775390542966
1678580769.095126,0x201,0,1,0,0,8,02B4,10E4,012C,1.046473171380096
1678580769.0959005,0x201,0,1,0,0,8,0474,1118,01CB,1.0619408109912765
1678580769.0972693,0x201,0,1,0,0,8,077E,1110,0167,1.0714855803381205
1678580769.0978868,0x201,0,1,0,0,8,0948,113C,0110,1.0880610949627736
1678580769.0990992,0x201,0,1,0,0,8,0C43,115D,0198,1.097818917196824
1678580769.099837,0x201,0,1,0,0,8,0DF3,1165,0110,1.1140748524906676
1678580769.1010542,0x201,0,1,0,0,8,10FB,118D,01AF,1.1232787372179813
1678580769.101878,0x201,0,1,0,0,8,12EC,1182,0166,1.1398116412651933
1678580769.1031225,0x201,0,1,0,0,8,15F6,11AE,01A6,1.1504003697593483
1678580769.1038136,0x201,0,1,0,0,8,17B3,11B5,0211,1.1669758843840015
1678580769.105185,0x201,0,1,0,0,8,1AC6,1194,0230,1.1764567378646837
1678580769.1058867,0x201,0,1,0,0,8,1CBA,11E8,0156,1.1932240000878225
1678580769.1070411,0x201,0,1,0,0,8,1FA9,11CB,015E,1.2038766444481395
1678580769.1080425,0x201,0,1,0,0,8,01B1,1206,0151,1.2198769162773355
1678580769.1087956,0x201,0,1,0,0,8,03F9,11F3,017D,1.230955666412065
